|uri|name|annee_naiss|biogr
563|http://data.bnf.fr/ark:/12148/cb12377046d#about|Manuel Durán y Bas|1823|Juriste et homme politique. - Recteur de l'Université de Barcelone (1896) ; député et sénateur conservateur
564|http://data.bnf.fr/ark:/12148/cb15527245b#about|Ernest Frignet|1823|Docteur en droit, docteur ès-sciences, ancien avocat au Conseil d'Etat et à la Cour de cassation
565|http://data.bnf.fr/ark:/12148/cb12172157s#about|Ante Starčević|1823|"Homme politique. - Fondateur du Parti croate du droit, partisan de la politique de l'indépendance complète de la Croatie, appelé ""Père de la patrie"""
566|http://data.bnf.fr/ark:/12148/cb144882921#about|Salmān Aḥmad Taqī al-Dīn|1823|Juriste. - Fut le juge de la communauté druze et Président du tribunal du Chouf, Liban
567|http://data.bnf.fr/ark:/12148/cb13486254v#about|Friedrich Maassen|1823|Historien, spécialiste de droit canon
568|http://data.bnf.fr/ark:/12148/cb13486001q#about|Alfred Jourdan|1823|Économiste. - Professeur de droit romain, puis d'économie politique et doyen de la Faculté de droit d'Aix. - Membre correspondant de l'Académie des sciences morales et politiques (élu en 1882). Membre de l'Académie de Marseille (élu en 1887). Chevalier de la légion d'honneur
569|http://data.bnf.fr/ark:/12148/cb12448609n#about|John Kells Ingram|1823|Poète, économiste, historien. - Professeur d'économie au Trinity College de Dublin
570|http://data.bnf.fr/ark:/12148/cb12347168c#about|James Edwin Thorold Rogers|1823|Economiste. - A été professeur d'économie politique, University of Oxford, GB
571|http://data.bnf.fr/ark:/12148/cb124600022#about|Charles Gouraud|1823|"Homme de lettres, économiste, historien, essayiste et publiciste. - Collabora au ""Siècle"" et à ""L'Ordre"""
572|http://data.bnf.fr/ark:/12148/cb10261912g#about|Léon Bastide|1823|Docteur en droit, avocat puis procureur impérial. - Religieux bénédictin (entré à l'abbaye de Solesme en 1859), premier abbé de l'abbaye de Ligugé
573|http://data.bnf.fr/ark:/12148/cb10473395c#about|Philippe Jalabert|1823|Avocat. - Professeur dans les facultés de droit d'Aix, de Grenoble, de Nancy puis de Paris
574|http://data.bnf.fr/ark:/12148/cb10289535c#about|Jules Sauzay|1823|"Historien et littérateur. - Licencié en droit (1845). - A été rédacteur à ""L'univers"" (1843). - Membre de l'Académie de Besançon (1867)"
575|http://data.bnf.fr/ark:/12148/cb13001944x#about|Julien Lefebvre|1823|Préfet. - Licencié en droit. - Prénoms complets : Julien, Auguste
576|http://data.bnf.fr/ark:/12148/cb131806707#about|Konrad Maurer|1823|Juriste. - Historien du droit. - Spécialiste des langue et littérature anciennes scandinaves
577|http://data.bnf.fr/ark:/12148/cb13744289q#about|Thomas Read Rootes Cobb|1823|Juriste
578|http://data.bnf.fr/ark:/12148/cb15812297p#about|Hardinge Stanley Giffard Halsbury|1823|Juriste
579|http://data.bnf.fr/ark:/12148/cb14434557b#about|Carlo De Cesare|1824|Homme politique. - Économiste
580|http://data.bnf.fr/ark:/12148/cb124594086#about|Ernest Fournier de Flaix|1824|"Économiste. - Publiciste, collaborateur du ""Parlement"", de ""La Province"" et du ""Messager de Paris"" à Bordeaux, puis du ""Journal des économistes"" et de la ""Revue des banques"""
581|http://data.bnf.fr/ark:/12148/cb10603417r#about|Vladimir Jakšić|1824|Économiste, statisticien et météorologue
582|http://data.bnf.fr/ark:/12148/cb13006144x#about|Hans Carl Emil von Mangoldt|1824|Homme politique. - Economiste. - Journaliste
583|http://data.bnf.fr/ark:/12148/cb10207440j#about|Wilhelm Gustav Karl Starke|1824|Juriste. - Parlementaire
584|http://data.bnf.fr/ark:/12148/cb124599104#about|Édouard Foussier|1824|Auteur de pièces de théâtre. - Suivit les cours de la faculté de droit de Paris
585|http://data.bnf.fr/ark:/12148/cb16758572d#about|Karl Hahn|1824|Juriste. - Procureur. - Président du Sénat à la Cour d'appel de Berlin
586|http://data.bnf.fr/ark:/12148/cb167554503#about|Richard Böckh|1824|Statisticien. - Juriste
587|http://data.bnf.fr/ark:/12148/cb13200628z#about|Charles-François Waelbroeck|1824|Juriste. - Avocat. - Professeur à l'Université de Gand
588|http://data.bnf.fr/ark:/12148/cb106718243#about|Imbro Ignjatijević Tkalac|1824|Homme politique. - Professeur d'études sanskrits et slaves. - A étudié la philosophie et la faculté de droit à Berlin, Munich et Heidelberg
589|http://data.bnf.fr/ark:/12148/cb123297025#about|Rodolphe Dareste de La Chavanne|1824|"Archiviste paléographe (1846) et docteur en droit. - Avocat et historien du droit. - Avocat au conseil d'État et à la Cour de cassation. - Co-fondateur de la ""Revue historique du droit"""
590|http://data.bnf.fr/ark:/12148/cb12419527x#about|Salvatore Morelli|1824|Juriste et homme politique
591|http://data.bnf.fr/ark:/12148/cb15032314g#about|Emil Vedel|1824|Juriste. - Archéologue
592|http://data.bnf.fr/ark:/12148/cb10645356p#about|Giuseppe di Rovasenda|1824|Juriste, diplomate. - Se consacre à l'agriculture et à la viticulture. Participe au Bulletin ampélographique du Ministère de l'agriculture et aux Annales de l'Académie Royale de l'Agriculture de Turin dont il est membre (1878-1913)
593|http://data.bnf.fr/ark:/12148/cb123424816#about|Adolphe Tardif|1824|Archiviste paléographe (promotion 1849) et docteur en droit. - Juriste. - A été professeur d'histoire du droit civil et du droit canonique du Moyen Âge à l'École des chartes, Paris. - Chef de division au ministère des Cultes. - Père de Joseph Tardif (1855-1923)
594|http://data.bnf.fr/ark:/12148/cb16386809x#about|Álvaro Rodrigues de Azevedo|1824|Juriste, dramaturgue et publiciste
595|http://data.bnf.fr/ark:/12148/cb125649240#about|William Richard Fisher|1824|Juriste
596|http://data.bnf.fr/ark:/12148/cb144912420#about|Jean-Pierre Ferron|1824|Avocat. - Membre de la Société rhénane pour le droit et le notariat
597|http://data.bnf.fr/ark:/12148/cb13164218k#about|Eugène Ortolan|1824|Docteur en droit. - Agent consulaire, attaché au Ministère des affaires étrangères. - Compositeur
598|http://data.bnf.fr/ark:/12148/cb14463262g#about|Jean-Baptiste Magnan|1824|Docteur en théologie et en droit ecclésiastique. - Chanoine honoraire de Marseille
599|http://data.bnf.fr/ark:/12148/cb106739465#about|Charles Joseph Edmond Connelly|1824|Juriste. - Secrétaire de la conférence des avocats. - Magistrat dans le Nord, puis à Nîmes (1861). - Procureur général. - Professeur à l'Institut catholique (1875). - Ordonné prêtre en 1882
600|http://data.bnf.fr/ark:/12148/cb124512855#about|John Earle|1824|Philologue. - Professeur de droit anglo-saxon à l'Université d'Oxford
601|http://data.bnf.fr/ark:/12148/cb14594878j#about|Agostino Magliani|1824|Economiste, sénateur et trois fois ministre des finances de 1879-1889
602|http://data.bnf.fr/ark:/12148/cb10258292h#about|Giovanni Veronesi|1824|Historien. - Poète. - Juriste
603|http://data.bnf.fr/ark:/12148/cb15845638m#about|Jules Simonnet|1824|Docteur en droit. - Conseiller à la Cour impériale de Dijon. - Membre de l'Académie de Dijon, de Metz et de Mâcon, membre de la Commission des antiquités de la Côte-d'Or, de la Société archéologique de Langres et de la Société de l'histoire de France
604|http://data.bnf.fr/ark:/12148/cb12319638p#about|Edmund Hatch Bennett|1824|Juriste
605|http://data.bnf.fr/ark:/12148/cb14496590w#about|Luis Villanueva y Cañedo|1824|Historien. - Juriste. - Homme politique
606|http://data.bnf.fr/ark:/12148/cb116580787#about|Elodie Lawton Mijatović|1825|Historienne. - Épouse de Čedomil Mijatović (1842-1932), économiste, historien, écrivain, homme politique et diplomate serbe
607|http://data.bnf.fr/ark:/12148/cb12000159c#about|István Görgey|1825|Juriste. - Écrivain. - Frère de l'officier Görgey Artúr (1818-1916)
608|http://data.bnf.fr/ark:/12148/cb124430011#about|Cesare Albicini|1825|Professeur de droit constitutionnel à l'Université de Bologne. - Fit partie du Gouvernement provisoire de la Romagne en 1859. - Comte
609|http://data.bnf.fr/ark:/12148/cb108816750#about|Kálmán Babos|1825|Juriste. - Lexicographe
610|http://data.bnf.fr/ark:/12148/cb11892617d#about|Gustave Boissonade|1825|Juriste et économiste. - Professeur de droit français à Tokyo, Japon (1873-1895), charé par le gouvernement japonais de la réforme des lois et de l'enseignement du droit. - Chevalier de la Légion d'honneur (1881). - État civil complet : Boissonade de Fontarabie, Gustave Émile
611|http://data.bnf.fr/ark:/12148/cb12982513v#about|Alphonse Courtois|1825|Économiste, membre de la Société libre d'économie politique de Paris et du Congrès international de statistique. - Prénoms complets : Alphonse, Charles
612|http://data.bnf.fr/ark:/12148/cb12519517s#about|J. Édouard Horn|1825|Économiste et journaliste. - Rabbin. - Député à la diète de Pozsony, Bratislava (en 1870). - Nommé secrétaire d'État au commerce (kereskedelmi miniszterium). - Change son nom de famille Einhorn en Horn (en 1850). - Père de l'écrivain Emil  Horn (1858-1937)
613|http://data.bnf.fr/ark:/12148/cb106759172#about|Salvatore Majorana Calatabiano|1825|Homme politique. - Historien et économiste
614|http://data.bnf.fr/ark:/12148/cb12462859q#about|Alfred Duméril|1825|Historien, homme de lettres et économiste. - A été professeur à la Faculté de lettres de Dijon et doyen de la Faculté de Toulouse. - Spécialiste d'histoire générale, d'histoire ancienne, de l'instruction publique, d'économie politique et d'histoire locale. - Membre de l'Académie des sciences, arts et belles-lettres de Dijon
615|http://data.bnf.fr/ark:/12148/cb10701794q#about|Louis Lescoeur|1825|Oratorien, théologien catholique. - Docteur ès lettres et de droit (1852). - Ordonné prêtre en 1855. - Frère de Léon Lescoeur (1821-1907)
616|http://data.bnf.fr/ark:/12148/cb10480356z#about|Hector-Albert d' Outremont|1825|Évêque d'Agen (1871-1874), puis du Mans. - Précédemment, prêtre du Diocèse de Tours (ordonné en 1856). - Licencié en droit (Paris) et en théologie (Rome)
617|http://data.bnf.fr/ark:/12148/cb12302638s#about|Eustache-Maur François-Saint-Maur|1825|Archiviste paléographe. - Docteur en droit. - Avocat général. - Président de la chambre d'appel de Pau. - Président de la Société des antiquaires de l'Ouest. - Père de François-Saint-Maur, René (1856-1879), avocat et homme de lettres
618|http://data.bnf.fr/ark:/12148/cb120045196#about|Émile Ollivier|1825|Homme politique, avocat et essayiste. - Docteur en droit (Paris, 1846). - Député de Paris (en 1857). - Membre de l'Institut, Académie française (élu en 1870)
619|http://data.bnf.fr/ark:/12148/cb13210584c#about|Émile-François Gaudin|1825|Docteur en droit. - Haut fonctionnaire des Affaires étrangères, puis Conseiller d'État, député de Loire inférieure, Loire Atlantique,  1869-1870, 1876-1884, spécialiste des questions maritimes et agricoles
620|http://data.bnf.fr/ark:/12148/cb129667505#about|Vincent Davin|1825|Chanoine titulaire du diocèse de Versailles. - Docteur en théologie et en droit canon
621|http://data.bnf.fr/ark:/12148/cb102254874#about|Antal Reményi|1825|Juriste. - Officier. - Explorateur. - A écrit plusieurs ouvrages sur l'histoire de la marine. - Frère aîné d'Edouard (Ede) Reményi (1828-1898)
622|http://data.bnf.fr/ark:/12148/cb12768778p#about|Eugen Kvaternik|1825|Homme politique. - L'un des fondateurs du Parti des droits avec Ante Starčević (1823-1896). - Fut le chef de la révolte Rakovica de 1871 qui tentait de créer un État croate indépendant, au moment où il faisait partie de l'Autriche-Hongrie. - Il était également connu pour les discours anti-austro-hongrois qu'il a fait en tant que membre du Parlement croate
623|http://data.bnf.fr/ark:/12148/cb10492479k#about|Ludwig Karl Aegidi|1825|Juriste, professeur d'université, journaliste, député de Prusse 1873-1893
624|http://data.bnf.fr/ark:/12148/cb132015267#about|Charles Sainctelette|1825|Docteur en droit (Louvain, 1847). - Homme politique : rapporteur du budget, conseiller communal, puis ministre des travaux publics
625|http://data.bnf.fr/ark:/12148/cb13210032r#about|Jules François Jeannotte- Bozérian|1825|Homme politique et homme de lettres. - Avocat. - Conseiller général du Loir-et-Cher (1861-1870, 1871-). - Sénateur du Loir-et-Cher (1876-). - Officier de la légion d'honneur (1880). - Docteur en droit
626|http://data.bnf.fr/ark:/12148/cb159827621#about|Nicasio Oroño|1825|Homme politique. - Juriste. - Gouverneur de la province de Sante Fe de 1864 à 1868
627|http://data.bnf.fr/ark:/12148/cb12316692r#about|Wilhelm Endemann|1825|Juriste
628|http://data.bnf.fr/ark:/12148/cb12344003s#about|Aldrick Caumont|1825|Avocat. - Membre correspondant de l'Institut historique de France (en 1867). - Professeur de droit commercial et maritime et de droit économique à l'Hôtel-de-Ville du Havre (en 1867)
629|http://data.bnf.fr/ark:/12148/cb122834457#about|Nathaniel Lindley|1825|Juriste. - A été magistrat à la Court of Appeal, GB
630|http://data.bnf.fr/ark:/12148/cb13564760f#about|Ðorđe D. Cenić|1825|Juriste. - Homme politique
631|http://data.bnf.fr/ark:/12148/cb125704763#about|Antoine Gautier|1825|Juriste et homme politique niçois, musicien et collectionneur d'instruments de musique
632|http://data.bnf.fr/ark:/12148/cb16620586c#about|Édouard Boinvilliers|1826|Économiste. - Publiciste. - Maître des requêtes, auditeur au Conseil d'État
633|http://data.bnf.fr/ark:/12148/cb13476386j#about|Ernest Brelay|1826|"Économiste. - Collabora notamment à ""L'économiste français"", le ""Monde économique"", la ""Revue des institutions de prévoyance"". - Président de la Société d'économie politique de Paris"
634|http://data.bnf.fr/ark:/12148/cb12510876z#about|Léon Say|1826|"Économiste. - Membre de l'Institut et de l'Académie française (élu en 1886). - Ministre des finances (1872-1873, 1875-1877, 1877-1879 et 1882). - Rédacteur et co-directeur du ""Journal des Débats"", directeur du ""Nouveau dictionnaire d'économie politique"". - Petit-neveu de Jean Baptiste Say, 1767-1832"
635|http://data.bnf.fr/ark:/12148/cb10506572q#about|George Webb Medley|1826|Financier et économiste. - Membre dirigeant de la Bristish chess association
636|http://data.bnf.fr/ark:/12148/cb10574515v#about|Auguste Prou-Gaillard|1826|Économiste. - Juge au tribunal de Commerce. Adjoint au maire. - Membre de l'Académie des Sciences, Arts et Lettres de Marseille (élu en 1892)
637|http://data.bnf.fr/ark:/12148/cb10301463x#about|Aimé Boutarel|1826|Industriel et économiste
638|http://data.bnf.fr/ark:/12148/cb12396723v#about|Stefano Jacini|1826|Économiste et homme politique
639|http://data.bnf.fr/ark:/12148/cb12889622m#about|Alexandre Sorel|1826|"Avocat et magistrat. - Rédacteur du journal ""Droit"". - Président de la Société historique de Compiègne"
640|http://data.bnf.fr/ark:/12148/cb13360374q#about|Casimir Fournier|1826|Docteur en droit en 1850, avocat au Conseil d'Etat et à la Cour de Cassation. - Sénateur en 1879. - Prénoms complets : Casimir-Ignace-Joseph
641|http://data.bnf.fr/ark:/12148/cb13374268p#about|Louis Chauveau|1826|Docteur en droit. - Publiciste
642|http://data.bnf.fr/ark:/12148/cb15709857d#about|François Pardigon|1826|Étudiant en droit à Paris. - A participé à la révolution de février 1848 et aux Journées de juin. - Exilé aux États-Unis, il a participé à la guerre de Sécession et a enseigné
643|http://data.bnf.fr/ark:/12148/cb102154768#about|Léon Féret|1826|Juriste. - Agronome
644|http://data.bnf.fr/ark:/12148/cb10669033k#about|Théodore Léger|1826|Avocat et sénateur. - Docteur en droit (Gand, 1848). - Batonnier de l'Ordre des avocats (élu en 1888)
645|http://data.bnf.fr/ark:/12148/cb16208936r#about|Wilhelm Christoph Friedrich Arnold|1826|Juriste. - Historien. - A été recteur de l'Université de Marburg, Allemagne
